,secID,endDate,ADJUST_NAV
9691,200002.OFCN,2017/4/28,3.7281
9692,200002.OFCN,2017/5/2,3.7141
9693,200002.OFCN,2017/5/3,3.7009
9694,200002.OFCN,2017/5/4,3.6916
9695,200002.OFCN,2017/5/5,3.6694
9696,200002.OFCN,2017/5/8,3.644
9697,200002.OFCN,2017/5/9,3.6401
9698,200002.OFCN,2017/5/10,3.6259
9699,200002.OFCN,2017/5/11,3.6463
9700,200002.OFCN,2017/5/12,3.6763
9701,200002.OFCN,2017/5/15,3.6914
9702,200002.OFCN,2017/5/16,3.7232
9703,200002.OFCN,2017/5/17,3.7045
9704,200002.OFCN,2017/5/18,3.6932
9705,200002.OFCN,2017/5/19,3.6991
9706,200002.OFCN,2017/5/22,3.7051
9707,200002.OFCN,2017/5/23,3.7175
9708,200002.OFCN,2017/5/24,3.7183
9709,200002.OFCN,2017/5/25,3.7806
9710,200002.OFCN,2017/5/26,3.776
9711,200002.OFCN,2017/5/31,3.7881
9712,213010.OFCN,2017/3/1,1.133
9713,213010.OFCN,2017/3/2,1.126
9714,213010.OFCN,2017/3/3,1.123
9715,213010.OFCN,2017/3/6,1.128
9716,213010.OFCN,2017/3/7,1.13
9717,213010.OFCN,2017/3/8,1.129
9718,213010.OFCN,2017/3/9,1.122
9719,213010.OFCN,2017/3/10,1.123
9720,213010.OFCN,2017/3/13,1.131
9721,213010.OFCN,2017/3/14,1.131
9722,213010.OFCN,2017/3/15,1.133
9723,213010.OFCN,2017/3/16,1.139
9724,213010.OFCN,2017/3/17,1.128
9725,213010.OFCN,2017/3/20,1.129
9726,213010.OFCN,2017/3/21,1.135
9727,213010.OFCN,2017/3/22,1.129
9728,213010.OFCN,2017/3/23,1.133
9729,213010.OFCN,2017/3/24,1.141
9730,213010.OFCN,2017/3/27,1.137
9731,213010.OFCN,2017/3/28,1.135
9732,213010.OFCN,2017/3/29,1.133
9733,213010.OFCN,2017/3/30,1.126
9734,213010.OFCN,2017/3/31,1.132
9735,213010.OFCN,2017/4/5,1.145
9736,213010.OFCN,2017/4/6,1.148
9737,213010.OFCN,2017/4/7,1.147
9738,213010.OFCN,2017/4/10,1.144
9739,213010.OFCN,2017/4/11,1.149
9740,213010.OFCN,2017/4/12,1.149
9741,213010.OFCN,2017/4/13,1.148
9742,213010.OFCN,2017/4/14,1.139
9743,213010.OFCN,2017/4/17,1.139
9744,213010.OFCN,2017/4/18,1.133
9745,213010.OFCN,2017/4/19,1.127
9746,213010.OFCN,2017/4/20,1.133
9747,213010.OFCN,2017/4/21,1.137
9748,213010.OFCN,2017/4/24,1.127
9749,213010.OFCN,2017/4/25,1.132
9750,213010.OFCN,2017/4/26,1.133
9751,213010.OFCN,2017/4/27,1.133
9752,213010.OFCN,2017/4/28,1.13
9753,213010.OFCN,2017/5/2,1.126
9754,213010.OFCN,2017/5/3,1.123
9755,213010.OFCN,2017/5/4,1.121
9756,213010.OFCN,2017/5/5,1.116
9757,213010.OFCN,2017/5/8,1.111
9758,213010.OFCN,2017/5/9,1.109
9759,213010.OFCN,2017/5/10,1.112
9760,213010.OFCN,2017/5/11,1.12
9761,213010.OFCN,2017/5/12,1.133
9762,213010.OFCN,2017/5/15,1.136
9763,213010.OFCN,2017/5/16,1.143
9764,213010.OFCN,2017/5/17,1.135
9765,213010.OFCN,2017/5/18,1.133
9766,213010.OFCN,2017/5/19,1.136
9767,213010.OFCN,2017/5/22,1.143
9768,213010.OFCN,2017/5/23,1.154
9769,213010.OFCN,2017/5/24,1.152
9770,213010.OFCN,2017/5/25,1.176
9771,213010.OFCN,2017/5/26,1.175
9772,213010.OFCN,2017/5/31,1.18
9773,240005.OFCN,2017/3/1,5.4793
9774,240005.OFCN,2017/3/2,5.4699
9775,240005.OFCN,2017/3/3,5.4774
9776,240005.OFCN,2017/3/6,5.5122
9777,240005.OFCN,2017/3/7,5.5028
9778,240005.OFCN,2017/3/8,5.4642
9779,240005.OFCN,2017/3/9,5.4295
9780,240005.OFCN,2017/3/10,5.4238
9781,240005.OFCN,2017/3/13,5.4877
9782,240005.OFCN,2017/3/14,5.4774
9783,240005.OFCN,2017/3/15,5.4906
9784,240005.OFCN,2017/3/16,5.5329
9785,240005.OFCN,2017/3/17,5.4802
9786,240005.OFCN,2017/3/20,5.4981
9787,240005.OFCN,2017/3/21,5.4971
9788,240005.OFCN,2017/3/22,5.4727
9789,240005.OFCN,2017/3/23,5.4821
9790,240005.OFCN,2017/3/24,5.5037
9791,240005.OFCN,2017/3/27,5.4849
9792,240005.OFCN,2017/3/28,5.4595
9793,240005.OFCN,2017/3/29,5.4633
9794,240005.OFCN,2017/3/30,5.3975
9795,240005.OFCN,2017/3/31,5.406
9796,240005.OFCN,2017/4/5,5.5
9797,240005.OFCN,2017/4/6,5.5047
9798,240005.OFCN,2017/4/7,5.5225
9799,240005.OFCN,2017/4/10,5.5018
9800,240005.OFCN,2017/4/11,5.5084
9801,240005.OFCN,2017/4/12,5.4915
9802,240005.OFCN,2017/4/13,5.5009
9803,240005.OFCN,2017/4/14,5.4483
9804,240005.OFCN,2017/4/17,5.4295
9805,240005.OFCN,2017/4/18,5.3937
9806,240005.OFCN,2017/4/19,5.3467
9807,240005.OFCN,2017/4/20,5.3561
9808,240005.OFCN,2017/4/21,5.3608
9809,240005.OFCN,2017/4/24,5.3035
9810,240005.OFCN,2017/4/25,5.3242
9811,240005.OFCN,2017/4/26,5.327
9812,240005.OFCN,2017/4/27,5.3439
9813,240005.OFCN,2017/4/28,5.3524
9814,240005.OFCN,2017/5/2,5.3251
9815,240005.OFCN,2017/5/3,5.3007
9816,240005.OFCN,2017/5/4,5.2668
9817,240005.OFCN,2017/5/5,5.2227
9818,240005.OFCN,2017/5/8,5.1822
9819,240005.OFCN,2017/5/9,5.2076
9820,240005.OFCN,2017/5/10,5.1597
9821,240005.OFCN,2017/5/11,5.1493
9822,240005.OFCN,2017/5/12,5.1522
9823,240005.OFCN,2017/5/15,5.1559
9824,240005.OFCN,2017/5/16,5.2142
9825,240005.OFCN,2017/5/17,5.2095
9826,240005.OFCN,2017/5/18,5.1963
9827,240005.OFCN,2017/5/19,5.1945
9828,240005.OFCN,2017/5/22,5.171
9829,240005.OFCN,2017/5/23,5.1296
9830,240005.OFCN,2017/5/24,5.1334
9831,240005.OFCN,2017/5/25,5.1879
9832,240005.OFCN,2017/5/26,5.1832
9833,240005.OFCN,2017/5/31,5.1841
9834,310318.OFCN2,2017/3/1,2.0673
9835,310318.OFCN2,2017/3/2,2.0514
9836,310318.OFCN2,2017/3/3,2.0458
9837,310318.OFCN2,2017/3/6,2.0568
9838,310318.OFCN2,2017/3/7,2.0588
9839,310318.OFCN2,2017/3/8,2.0531
9840,310318.OFCN2,2017/3/9,2.0383
9841,310318.OFCN2,2017/3/10,2.0396
9842,310318.OFCN2,2017/3/13,2.0611
9843,310318.OFCN2,2017/3/14,2.0604
9844,310318.OFCN2,2017/3/15,2.0643
9845,310318.OFCN2,2017/3/16,2.08
9846,310318.OFCN2,2017/3/17,2.0542
9847,310318.OFCN2,2017/3/20,2.0579
9848,310318.OFCN2,2017/3/21,2.0657
9849,310318.OFCN2,2017/3/22,2.0553
9850,310318.OFCN2,2017/3/23,2.0596
9851,310318.OFCN2,2017/3/24,2.0789
9852,310318.OFCN2,2017/3/27,2.0731
9853,310318.OFCN2,2017/3/28,2.07
9854,310318.OFCN2,2017/3/29,2.0673
9855,310318.OFCN2,2017/3/30,2.0479
9856,310318.OFCN2,2017/3/31,2.0602
9857,310318.OFCN2,2017/4/5,2.1054
9858,310318.OFCN2,2017/4/6,2.1212
9859,310318.OFCN2,2017/4/7,2.13
9860,310318.OFCN2,2017/4/10,2.1418
9861,310318.OFCN2,2017/4/11,2.1604
9862,310318.OFCN2,2017/4/12,2.1469
9863,310318.OFCN2,2017/4/13,2.1528
9864,310318.OFCN2,2017/4/14,2.131
9865,310318.OFCN2,2017/4/17,2.1121
9866,310318.OFCN2,2017/4/18,2.0989
9867,310318.OFCN2,2017/4/19,2.0809
9868,310318.OFCN2,2017/4/20,2.0814
9869,310318.OFCN2,2017/4/21,2.089
9870,310318.OFCN2,2017/4/24,2.0579
9871,310318.OFCN2,2017/4/25,2.057
9872,310318.OFCN2,2017/4/26,2.0615
9873,310318.OFCN2,2017/4/27,2.0556
9874,310318.OFCN2,2017/4/28,2.0606
9875,310318.OFCN2,2017/5/2,2.0492
9876,310318.OFCN2,2017/5/3,2.0357
9877,310318.OFCN2,2017/5/4,2.0296
9878,310318.OFCN2,2017/5/5,2.0074
9879,310318.OFCN2,2017/5/8,1.9818
9880,310318.OFCN2,2017/5/9,1.9832
9881,310318.OFCN2,2017/5/10,1.964
9882,310318.OFCN2,2017/5/11,1.9729
9883,310318.OFCN2,2017/5/12,1.9896
9884,310318.OFCN2,2017/5/15,1.9964
9885,310318.OFCN2,2017/5/16,2.0182
9886,310318.OFCN2,2017/5/17,2.0168
9887,310318.OFCN2,2017/5/18,2.0114
9888,310318.OFCN2,2017/5/19,2.0113
9889,310318.OFCN2,2017/5/22,2.0042
9890,310318.OFCN2,2017/5/23,1.9991
9891,310318.OFCN2,2017/5/24,2.0032
9892,310318.OFCN2,2017/5/25,2.0453
9893,310318.OFCN2,2017/5/26,2.0396
9894,310318.OFCN2,2017/5/31,2.046
9895,320022.OFCN2,2017/3/1,0.98
9896,320022.OFCN2,2017/3/2,0.977
9897,320022.OFCN2,2017/3/3,0.979
9898,320022.OFCN2,2017/3/6,0.987
9899,320022.OFCN2,2017/3/7,0.991
9900,320022.OFCN2,2017/3/8,0.985
9901,320022.OFCN2,2017/3/9,0.977
9902,320022.OFCN2,2017/3/10,0.977
9903,320022.OFCN2,2017/3/13,0.986
9904,320022.OFCN2,2017/3/14,0.984
9905,320022.OFCN2,2017/3/15,0.984
9906,320022.OFCN2,2017/3/16,0.992
9907,320022.OFCN2,2017/3/17,0.986
9908,320022.OFCN2,2017/3/20,0.987
9909,320022.OFCN2,2017/3/21,0.986
9910,320022.OFCN2,2017/3/22,0.984
9911,320022.OFCN2,2017/3/23,0.988
9912,320022.OFCN2,2017/3/24,0.989
9913,320022.OFCN2,2017/3/27,0.985
9914,320022.OFCN2,2017/3/28,0.981
9915,320022.OFCN2,2017/3/29,0.974
9916,320022.OFCN2,2017/3/30,0.956
9917,320022.OFCN2,2017/3/31,0.958
9918,320022.OFCN2,2017/4/5,0.974
9919,320022.OFCN2,2017/4/6,0.978
9920,320022.OFCN2,2017/4/7,0.984
9921,320022.OFCN2,2017/4/10,0.982
9922,320022.OFCN2,2017/4/11,0.987
9923,320022.OFCN2,2017/4/12,0.981
9924,320022.OFCN2,2017/4/13,0.984
9925,320022.OFCN2,2017/4/14,0.971
9926,320022.OFCN2,2017/4/17,0.961
9927,320022.OFCN2,2017/4/18,0.957
9928,320022.OFCN2,2017/4/19,0.949
9929,320022.OFCN2,2017/4/20,0.949
9930,320022.OFCN2,2017/4/21,0.943
9931,320022.OFCN2,2017/4/24,0.92
9932,320022.OFCN2,2017/4/25,0.922
9933,320022.OFCN2,2017/4/26,0.924
9934,320022.OFCN2,2017/4/27,0.933
9935,320022.OFCN2,2017/4/28,0.933
9936,320022.OFCN2,2017/5/2,0.935
9937,320022.OFCN2,2017/5/3,0.933
9938,320022.OFCN2,2017/5/4,0.931
9939,320022.OFCN2,2017/5/5,0.92
9940,320022.OFCN2,2017/5/8,0.908
9941,320022.OFCN2,2017/5/9,0.913
9942,320022.OFCN2,2017/5/10,0.901
9943,320022.OFCN2,2017/5/11,0.9
9944,320022.OFCN2,2017/5/12,0.901
9945,320022.OFCN2,2017/5/15,0.907
9946,320022.OFCN2,2017/5/16,0.919
9947,320022.OFCN2,2017/5/17,0.919
9948,320022.OFCN2,2017/5/18,0.914
9949,320022.OFCN2,2017/5/19,0.912
9950,320022.OFCN2,2017/5/22,0.903
9951,320022.OFCN2,2017/5/23,0.887
9952,320022.OFCN2,2017/5/24,0.891
9953,320022.OFCN2,2017/5/25,0.901
9954,320022.OFCN2,2017/5/26,0.9
9955,320022.OFCN2,2017/5/31,0.897
9956,340006.OFCN,2017/3/1,6.2956
9957,340006.OFCN,2017/3/2,6.267
9958,340006.OFCN,2017/3/3,6.293
9959,340006.OFCN,2017/3/6,6.3306
9960,340006.OFCN,2017/3/7,6.3743
9961,340006.OFCN,2017/3/8,6.3691
9962,340006.OFCN,2017/3/9,6.331
9963,340006.OFCN,2017/3/10,6.3291
9964,340006.OFCN,2017/3/13,6.3664
9965,340006.OFCN,2017/3/14,6.3325
9966,340006.OFCN,2017/3/15,6.3126
9967,340006.OFCN,2017/3/16,6.3446
9968,340006.OFCN,2017/3/17,6.2851
9969,340006.OFCN,2017/3/20,6.3077
9970,340006.OFCN,2017/3/21,6.3171
9971,340006.OFCN,2017/3/22,6.3231
9972,340006.OFCN,2017/3/23,6.3231
9973,340006.OFCN,2017/3/24,6.3657
9974,340006.OFCN,2017/3/27,6.3193
9975,340006.OFCN,2017/3/28,6.3035
9976,340006.OFCN,2017/3/29,6.247
9977,340006.OFCN,2017/3/30,6.14
9978,340006.OFCN,2017/3/31,6.1197
9979,340006.OFCN,2017/4/5,6.1958
9980,340006.OFCN,2017/4/6,6.2108
9981,340006.OFCN,2017/4/7,6.2195
9982,340006.OFCN,2017/4/10,6.1822
9983,340006.OFCN,2017/4/11,6.2218
9984,340006.OFCN,2017/4/12,6.2108
9985,340006.OFCN,2017/4/13,6.2376
9986,340006.OFCN,2017/4/14,6.1683
9987,340006.OFCN,2017/4/17,6.1246
9988,340006.OFCN,2017/4/18,6.073
9989,340006.OFCN,2017/4/19,6.0477
9990,340006.OFCN,2017/4/20,6.0564
9991,340006.OFCN,2017/4/21,6.0681
9992,340006.OFCN,2017/4/24,6.0195
9993,340006.OFCN,2017/4/25,6.0191
9994,340006.OFCN,2017/4/26,5.9856
9995,340006.OFCN,2017/4/27,5.9769
9996,340006.OFCN,2017/4/28,6.0048
9997,340006.OFCN,2017/5/2,5.9799
9998,340006.OFCN,2017/5/3,5.9554
9999,340006.OFCN,2017/5/4,5.9396
10000,340006.OFCN,2017/5/5,5.9053
10001,340006.OFCN,2017/5/8,5.8662
10002,340006.OFCN,2017/5/9,5.862
10003,340006.OFCN,2017/5/10,5.7844
10004,340006.OFCN,2017/5/11,5.7675
10005,340006.OFCN,2017/5/12,5.7682
10006,340006.OFCN,2017/5/15,5.8048
10007,340006.OFCN,2017/5/16,5.914
10008,340006.OFCN,2017/5/17,5.8955
10009,340006.OFCN,2017/5/18,5.8891
10010,340006.OFCN,2017/5/19,5.8507
10011,340006.OFCN,2017/5/22,5.7946
10012,340006.OFCN,2017/5/23,5.7143
10013,340006.OFCN,2017/5/24,5.7313
10014,340006.OFCN,2017/5/25,5.8417
10015,340006.OFCN,2017/5/26,5.8643
10016,340006.OFCN,2017/5/31,5.775
10017,360001.OFCN,2017/3/1,4.9388
10018,360001.OFCN,2017/3/2,4.912
10019,360001.OFCN,2017/3/3,4.9158
10020,360001.OFCN,2017/3/6,4.9632
10021,360001.OFCN,2017/3/7,4.9706
10022,360001.OFCN,2017/3/8,4.9524
10023,360001.OFCN,2017/3/9,4.9319
10024,360001.OFCN,2017/3/10,4.9134
10025,360001.OFCN,2017/3/13,4.9357
10026,360001.OFCN,2017/3/14,4.9371
10027,360001.OFCN,2017/3/15,4.9284
10028,360001.OFCN,2017/3/16,4.9671
10029,360001.OFCN,2017/3/17,4.9392
10030,360001.OFCN,2017/3/20,4.9573
10031,360001.OFCN,2017/3/21,4.9615
10032,360001.OFCN,2017/3/22,4.9246
10033,360001.OFCN,2017/3/23,4.9137
10034,360001.OFCN,2017/3/24,4.9211
10035,360001.OFCN,2017/3/27,4.8852
10036,360001.OFCN,2017/3/28,4.8744
10037,360001.OFCN,2017/3/29,4.8249
10038,360001.OFCN,2017/3/30,4.7287
10039,360001.OFCN,2017/3/31,4.7409
10040,360001.OFCN,2017/4/5,4.8249
10041,360001.OFCN,2017/4/6,4.8486
10042,360001.OFCN,2017/4/7,4.8503
10043,360001.OFCN,2017/4/10,4.813
10044,360001.OFCN,2017/4/11,4.858
10045,360001.OFCN,2017/4/12,4.8179
10046,360001.OFCN,2017/4/13,4.8531
10047,360001.OFCN,2017/4/14,4.7869
10048,360001.OFCN,2017/4/17,4.7172
10049,360001.OFCN,2017/4/18,4.6652
10050,360001.OFCN,2017/4/19,4.5875
10051,360001.OFCN,2017/4/20,4.5488
10052,360001.OFCN,2017/4/21,4.5384
10053,360001.OFCN,2017/4/24,4.4289
10054,360001.OFCN,2017/4/25,4.4488
10055,360001.OFCN,2017/4/26,4.454
10056,360001.OFCN,2017/4/27,4.4575
10057,360001.OFCN,2017/4/28,4.4802
10058,360001.OFCN,2017/5/2,4.4816
10059,360001.OFCN,2017/5/3,4.4627
10060,360001.OFCN,2017/5/4,4.4575
10061,360001.OFCN,2017/5/5,4.4042
10062,360001.OFCN,2017/5/8,4.3442
10063,360001.OFCN,2017/5/9,4.361
10064,360001.OFCN,2017/5/10,4.2968
10065,360001.OFCN,2017/5/11,4.2759
10066,360001.OFCN,2017/5/12,4.278
10067,360001.OFCN,2017/5/15,4.2881
10068,360001.OFCN,2017/5/16,4.3512
10069,360001.OFCN,2017/5/17,4.355
10070,360001.OFCN,2017/5/18,4.3362
10071,360001.OFCN,2017/5/19,4.3456
10072,360001.OFCN,2017/5/22,4.2958
10073,360001.OFCN,2017/5/23,4.2257
10074,360001.OFCN,2017/5/24,4.2421
10075,360001.OFCN,2017/5/25,4.3
10076,360001.OFCN,2017/5/26,4.3003
10077,360001.OFCN,2017/5/31,4.2968
10078,376510.OFCN,2017/3/1,1.342
10079,376510.OFCN,2017/3/2,1.343
10080,376510.OFCN,2017/3/3,1.358
10081,376510.OFCN,2017/3/6,1.384
10082,376510.OFCN,2017/3/7,1.394
10083,376510.OFCN,2017/3/8,1.392
10084,376510.OFCN,2017/3/9,1.381
10085,376510.OFCN,2017/3/10,1.391
10086,376510.OFCN,2017/3/13,1.41
10087,376510.OFCN,2017/3/14,1.4
10088,376510.OFCN,2017/3/15,1.405
10089,376510.OFCN,2017/3/16,1.41
10090,376510.OFCN,2017/3/17,1.395
10091,376510.OFCN,2017/3/20,1.409
10092,376510.OFCN,2017/3/21,1.431
10093,376510.OFCN,2017/3/22,1.448
10094,376510.OFCN,2017/3/23,1.462
10095,376510.OFCN,2017/3/24,1.475
10096,376510.OFCN,2017/3/27,1.451
10097,376510.OFCN,2017/3/28,1.457
10098,376510.OFCN,2017/3/29,1.457
10099,376510.OFCN,2017/3/30,1.449
10100,376510.OFCN,2017/3/31,1.481
10101,376510.OFCN,2017/4/5,1.5
10102,376510.OFCN,2017/4/6,1.493
10103,376510.OFCN,2017/4/7,1.494
10104,376510.OFCN,2017/4/10,1.478
10105,376510.OFCN,2017/4/11,1.468
10106,376510.OFCN,2017/4/12,1.471
10107,376510.OFCN,2017/4/13,1.49
10108,376510.OFCN,2017/4/14,1.462
10109,376510.OFCN,2017/4/17,1.47
10110,376510.OFCN,2017/4/18,1.477
10111,376510.OFCN,2017/4/19,1.475
10112,376510.OFCN,2017/4/20,1.497
10113,376510.OFCN,2017/4/21,1.48
10114,376510.OFCN,2017/4/24,1.45
10115,376510.OFCN,2017/4/25,1.485
10116,376510.OFCN,2017/4/26,1.507
10117,376510.OFCN,2017/4/27,1.521
10118,376510.OFCN,2017/4/28,1.523
10119,376510.OFCN,2017/5/2,1.533
10120,376510.OFCN,2017/5/3,1.52
10121,376510.OFCN,2017/5/4,1.509
10122,376510.OFCN,2017/5/5,1.489
10123,376510.OFCN,2017/5/8,1.46
10124,376510.OFCN,2017/5/9,1.489
10125,376510.OFCN,2017/5/10,1.482
10126,376510.OFCN,2017/5/11,1.491
10127,376510.OFCN,2017/5/12,1.483
10128,376510.OFCN,2017/5/15,1.507
10129,376510.OFCN,2017/5/16,1.562
10130,376510.OFCN,2017/5/17,1.544
10131,376510.OFCN,2017/5/18,1.523
10132,376510.OFCN,2017/5/19,1.507
10133,376510.OFCN,2017/5/22,1.504
10134,376510.OFCN,2017/5/23,1.503
10135,376510.OFCN,2017/5/24,1.51
10136,376510.OFCN,2017/5/25,1.5
10137,376510.OFCN,2017/5/26,1.476
10138,376510.OFCN,2017/5/31,1.476
10139,399001.OFCN,2017/3/1,1
10140,399001.OFCN,2017/3/2,0.994
10141,399001.OFCN,2017/3/3,0.99
10142,399001.OFCN,2017/3/6,0.992
10143,399001.OFCN,2017/3/7,0.994
10144,399001.OFCN,2017/3/8,0.994
10145,399001.OFCN,2017/3/9,0.989
10146,399001.OFCN,2017/3/10,0.986
10147,399001.OFCN,2017/3/13,0.991
10148,399001.OFCN,2017/3/14,0.991
10149,399001.OFCN,2017/3/15,0.992
10150,399001.OFCN,2017/3/16,0.999
10151,399001.OFCN,2017/3/17,0.99
10152,399001.OFCN,2017/3/20,0.989
10153,399001.OFCN,2017/3/21,0.989
10154,399001.OFCN,2017/3/22,0.98
10155,399001.OFCN,2017/3/23,0.984
10156,399001.OFCN,2017/3/24,0.993
10157,399001.OFCN,2017/3/27,0.993
10158,399001.OFCN,2017/3/28,0.991
10159,399001.OFCN,2017/3/29,0.989
10160,399001.OFCN,2017/3/30,0.987
10161,399001.OFCN,2017/3/31,0.991
10162,399001.OFCN,2017/4/5,1.002
10163,399001.OFCN,2017/4/6,1.005
10164,399001.OFCN,2017/4/7,1.004
10165,399001.OFCN,2017/4/10,1
10166,399001.OFCN,2017/4/11,1.002
10167,399001.OFCN,2017/4/12,1.001
10168,399001.OFCN,2017/4/13,0.997
10169,399001.OFCN,2017/4/14,0.992
10170,399001.OFCN,2017/4/17,0.993
10171,399001.OFCN,2017/4/18,0.983
10172,399001.OFCN,2017/4/19,0.979
10173,399001.OFCN,2017/4/20,0.982
10174,399001.OFCN,2017/4/21,0.988
10175,399001.OFCN,2017/4/24,0.986
10176,399001.OFCN,2017/4/25,0.987
10177,399001.OFCN,2017/4/26,0.988
10178,399001.OFCN,2017/4/27,0.991
10179,399001.OFCN,2017/4/28,0.991
10180,399001.OFCN,2017/5/2,0.985
10181,399001.OFCN,2017/5/3,0.982
10182,399001.OFCN,2017/5/4,0.979
10183,399001.OFCN,2017/5/5,0.975
10184,399001.OFCN,2017/5/8,0.978
10185,399001.OFCN,2017/5/9,0.975
10186,399001.OFCN,2017/5/10,0.978
10187,399001.OFCN,2017/5/11,0.984
10188,399001.OFCN,2017/5/12,0.999
10189,399001.OFCN,2017/5/15,1.001
10190,399001.OFCN,2017/5/16,1.002
10191,399001.OFCN,2017/5/17,0.995
10192,399001.OFCN,2017/5/18,0.992
10193,399001.OFCN,2017/5/19,0.995
10194,399001.OFCN,2017/5/22,1.003
10195,399001.OFCN,2017/5/23,1.016
10196,399001.OFCN,2017/5/24,1.015
10197,399001.OFCN,2017/5/25,1.042
10198,399001.OFCN,2017/5/26,1.041
10199,399001.OFCN,2017/5/31,1.044
10200,450008.OFCN,2017/3/1,1.358
10201,450008.OFCN,2017/3/2,1.351
10202,450008.OFCN,2017/3/3,1.349
10203,450008.OFCN,2017/3/6,1.358
10204,450008.OFCN,2017/3/7,1.361
10205,450008.OFCN,2017/3/8,1.358
10206,450008.OFCN,2017/3/9,1.351
10207,450008.OFCN,2017/3/10,1.352
10208,450008.OFCN,2017/3/13,1.362
10209,450008.OFCN,2017/3/14,1.362
10210,450008.OFCN,2017/3/15,1.368
10211,450008.OFCN,2017/3/16,1.375
10212,450008.OFCN,2017/3/17,1.362
10213,450008.OFCN,2017/3/20,1.363
10214,450008.OFCN,2017/3/21,1.367
10215,450008.OFCN,2017/3/22,1.359
10216,450008.OFCN,2017/3/23,1.365
10217,450008.OFCN,2017/3/24,1.372
10218,450008.OFCN,2017/3/27,1.368
10219,450008.OFCN,2017/3/28,1.364
10220,450008.OFCN,2017/3/29,1.36
10221,450008.OFCN,2017/3/30,1.35
10222,450008.OFCN,2017/3/31,1.357
10223,450008.OFCN,2017/4/5,1.379
10224,450008.OFCN,2017/4/6,1.381
10225,450008.OFCN,2017/4/7,1.388
10226,450008.OFCN,2017/4/10,1.388
10227,450008.OFCN,2017/4/11,1.397
10228,450008.OFCN,2017/4/12,1.392
10229,450008.OFCN,2017/4/13,1.396
10230,450008.OFCN,2017/4/14,1.384
10231,450008.OFCN,2017/4/17,1.377
10232,450008.OFCN,2017/4/18,1.369
10233,450008.OFCN,2017/4/19,1.361
10234,450008.OFCN,2017/4/20,1.358
10235,450008.OFCN,2017/4/21,1.356
10236,450008.OFCN,2017/4/24,1.341
10237,450008.OFCN,2017/4/25,1.349
10238,450008.OFCN,2017/4/26,1.35
10239,450008.OFCN,2017/4/27,1.352
10240,450008.OFCN,2017/4/28,1.349
10241,450008.OFCN,2017/5/2,1.346
10242,450008.OFCN,2017/5/3,1.342
10243,450008.OFCN,2017/5/4,1.336
10244,450008.OFCN,2017/5/5,1.324
10245,450008.OFCN,2017/5/8,1.312
10246,450008.OFCN,2017/5/9,1.315
10247,450008.OFCN,2017/5/10,1.307
10248,450008.OFCN,2017/5/11,1.309
10249,450008.OFCN,2017/5/12,1.319
10250,450008.OFCN,2017/5/15,1.318
10251,450008.OFCN,2017/5/16,1.33
10252,450008.OFCN,2017/5/17,1.326
10253,450008.OFCN,2017/5/18,1.319
10254,450008.OFCN,2017/5/19,1.32
10255,450008.OFCN,2017/5/22,1.315
10256,450008.OFCN,2017/5/23,1.312
10257,450008.OFCN,2017/5/24,1.312
10258,450008.OFCN,2017/5/25,1.337
10259,450008.OFCN,2017/5/26,1.337
10260,450008.OFCN,2017/5/31,1.342
10261,450009.OFCN,2017/3/1,2.034
10262,450009.OFCN,2017/3/2,2.032
10263,450009.OFCN,2017/3/3,2.038
10264,450009.OFCN,2017/3/6,2.054
10265,450009.OFCN,2017/3/7,2.072
10266,450009.OFCN,2017/3/8,2.059
10267,450009.OFCN,2017/3/9,2.041
10268,450009.OFCN,2017/3/10,2.049
10269,450009.OFCN,2017/3/13,2.065
10270,450009.OFCN,2017/3/14,2.072
10271,450009.OFCN,2017/3/15,2.071
10272,450009.OFCN,2017/3/16,2.086
10273,450009.OFCN,2017/3/17,2.065
10274,450009.OFCN,2017/3/20,2.079
10275,450009.OFCN,2017/3/21,2.101
10276,450009.OFCN,2017/3/22,2.101
10277,450009.OFCN,2017/3/23,2.104
10278,450009.OFCN,2017/3/24,2.11
10279,450009.OFCN,2017/3/27,2.104
10280,450009.OFCN,2017/3/28,2.0983
10281,450009.OFCN,2017/3/29,2.0864
10282,450009.OFCN,2017/3/30,2.0718
10283,450009.OFCN,2017/3/31,2.0864
10284,450009.OFCN,2017/4/5,2.1089
10285,450009.OFCN,2017/4/6,2.1063
10286,450009.OFCN,2017/4/7,2.1116
10287,450009.OFCN,2017/4/10,2.0943
10288,450009.OFCN,2017/4/11,2.0983
10289,450009.OFCN,2017/4/12,2.0824
10290,450009.OFCN,2017/4/13,2.0824
10291,450009.OFCN,2017/4/14,2.0625
10292,450009.OFCN,2017/4/17,2.0519
10293,450009.OFCN,2017/4/18,2.0439
10294,450009.OFCN,2017/4/19,2.0426
10295,450009.OFCN,2017/4/20,2.0532
10296,450009.OFCN,2017/4/21,2.0545
10297,450009.OFCN,2017/4/24,2.0333
10298,450009.OFCN,2017/4/25,2.0346
10299,450009.OFCN,2017/4/26,2.0386
10300,450009.OFCN,2017/4/27,2.0466
10301,450009.OFCN,2017/4/28,2.0439
10302,450009.OFCN,2017/5/2,2.0413
10303,450009.OFCN,2017/5/3,2.0426
10304,450009.OFCN,2017/5/4,2.0333
10305,450009.OFCN,2017/5/5,2.0174
10306,450009.OFCN,2017/5/8,1.9975
10307,450009.OFCN,2017/5/9,2.0015
10308,450009.OFCN,2017/5/10,1.9895
